PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,FamilySize,IsAlone,AgeGroup,FareGroup,Deck,processed_at
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,Unknown,S,Mr,1,1,Teen,Low,U,2025-11-11 17:39:35
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,S,Miss,2,0,Teen,Very High,B,2025-11-11 17:39:35
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,Mr,2,0,Adult,Very High,B,2025-11-11 17:39:35
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,Unknown,C,Miss,2,0,Child,Medium,U,2025-11-11 17:39:35
693,1,3,"Lam, Mr. Ali",male,28.0,0,0,1601,56.4958,Unknown,S,Mr,1,1,Adult,Very High,U,2025-11-11 17:39:35
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,Unknown,S,Officer,1,1,Middle,High,U,2025-11-11 17:39:35
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,28.0,0,0,35852,7.7333,Unknown,Q,Miss,1,1,Adult,Low,U,2025-11-11 17:39:35
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,C,Mr,3,0,Middle,Very High,C,2025-11-11 17:39:35
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,Mr,1,1,Middle,Low,F,2025-11-11 17:39:35
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C,Mrs,2,0,Teen,Very High,C,2025-11-11 17:39:35
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,Mr,1,1,Adult,High,E,2025-11-11 17:39:35
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,Unknown,C,Miss,2,0,Teen,Medium,U,2025-11-11 17:39:35
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542000000000005,Unknown,S,Mr,2,0,Adult,Low,U,2025-11-11 17:39:35
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,Unknown,S,Mr,1,1,Middle,High,U,2025-11-11 17:39:35
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,Unknown,S,Mrs,1,1,Middle,Medium,U,2025-11-11 17:39:35
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,Mr,1,1,Middle,High,E,2025-11-11 17:39:35
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,Unknown,S,Miss,1,1,Adult,Very High,U,2025-11-11 17:39:35
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,28.0,1,1,2661,15.2458,Unknown,C,Master,3,0,Adult,High,U,2025-11-11 17:39:35
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,Miss,1,1,Adult,Very High,C,2025-11-11 17:39:35
712,0,1,"Klaber, Mr. Herman",male,28.0,0,0,113028,26.55,C124,S,Mr,1,1,Adult,High,C,2025-11-11 17:39:35
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,Mr,2,0,Middle,Very High,C,2025-11-11 17:39:35
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,Mr,1,1,Adult,Low,F,2025-11-11 17:39:35
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,C,Miss,1,1,Middle,Very High,C,2025-11-11 17:39:35
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,Miss,1,1,Adult,Medium,E,2025-11-11 17:39:35
719,0,3,"McEvoy, Mr. Michael",male,28.0,0,0,36568,15.5,Unknown,Q,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,Unknown,S,Miss,2,0,Child,Very High,U,2025-11-11 17:39:35
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,Unknown,S,Mr,2,0,Teen,Low,U,2025-11-11 17:39:35
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,Mr,2,0,Adult,Very High,E,2025-11-11 17:39:35
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,Unknown,S,Mrs,4,0,Adult,High,U,2025-11-11 17:39:35
728,1,3,"Mannion, Miss. Margareth",female,28.0,0,0,36866,7.7375,Unknown,Q,Miss,1,1,Adult,Low,U,2025-11-11 17:39:35
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,Unknown,S,Mr,2,0,Adult,High,U,2025-11-11 17:39:35
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,Unknown,S,Miss,2,0,Adult,Medium,U,2025-11-11 17:39:35
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S,Miss,1,1,Adult,Very High,B,2025-11-11 17:39:35
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,Unknown,C,Mr,1,1,Child,High,U,2025-11-11 17:39:35
733,0,2,"Knight, Mr. Robert J",male,28.0,0,0,239855,0.0,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,Unknown,S,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,Unknown,S,Mrs,5,0,Middle,Very High,U,2025-11-11 17:39:35
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,C,Mr,1,1,Adult,Very High,B,2025-11-11 17:39:35
739,0,3,"Ivanoff, Mr. Kanio",male,28.0,0,0,349201,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
740,0,3,"Nankoff, Mr. Minko",male,28.0,0,0,349218,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
741,1,1,"Hawksford, Mr. Walter James",male,28.0,0,0,16988,30.0,D45,S,Mr,1,1,Adult,High,D,2025-11-11 17:39:35
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,S,Mr,2,0,Middle,Very High,C,2025-11-11 17:39:35
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,Miss,5,0,Adult,Very High,B,2025-11-11 17:39:35
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,Unknown,S,Mr,2,0,Adult,High,U,2025-11-11 17:39:35
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,S,Officer,3,0,Senior,Very High,B,2025-11-11 17:39:35
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,Unknown,S,Mr,3,0,Teen,High,U,2025-11-11 17:39:35
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,Unknown,S,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,Mr,2,0,Adult,Very High,D,2025-11-11 17:39:35
750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,Unknown,S,Miss,3,0,Child,High,U,2025-11-11 17:39:35
752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,Master,2,0,Child,Medium,E,2025-11-11 17:39:35
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,Unknown,S,Mrs,4,0,Middle,Very High,U,2025-11-11 17:39:35
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,Unknown,S,Master,3,0,Child,High,U,2025-11-11 17:39:35
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,Unknown,S,Mr,1,1,Teen,Medium,U,2025-11-11 17:39:35
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,S,Royalty,1,1,Adult,Very High,B,2025-11-11 17:39:35
761,0,3,"Garfirth, Mr. John",male,28.0,0,0,358585,14.5,Unknown,S,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,S,Mrs,4,0,Middle,Very High,B,2025-11-11 17:39:35
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,Unknown,S,Mr,1,1,Teen,Low,U,2025-11-11 17:39:35
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,S,Mrs,2,0,Middle,Very High,D,2025-11-11 17:39:35
767,0,1,"Brewe, Dr. Arthur Jackson",male,28.0,0,0,112379,39.6,Unknown,C,Officer,1,1,Adult,Very High,U,2025-11-11 17:39:35
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,Unknown,Q,Miss,1,1,Adult,Low,U,2025-11-11 17:39:35
769,0,3,"Moran, Mr. Daniel J",male,28.0,1,0,371110,24.15,Unknown,Q,Mr,2,0,Adult,High,U,2025-11-11 17:39:35
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542000000000005,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,Mrs,1,1,Middle,Medium,E,2025-11-11 17:39:35
774,0,3,"Elias, Mr. Dibo",male,28.0,0,0,2674,7.225,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,Unknown,S,Mrs,5,0,Middle,High,U,2025-11-11 17:39:35
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,Unknown,S,Mr,1,1,Teen,Low,U,2025-11-11 17:39:35
777,0,3,"Tobin, Mr. Roger",male,28.0,0,0,383121,7.75,F38,Q,Mr,1,1,Adult,Low,F,2025-11-11 17:39:35
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,Unknown,S,Miss,1,1,Child,Medium,U,2025-11-11 17:39:35
779,0,3,"Kilgannon, Mr. Thomas J",male,28.0,0,0,36865,7.7375,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,Mrs,2,0,Middle,Very High,B,2025-11-11 17:39:35
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,Unknown,C,Miss,1,1,Teen,Low,U,2025-11-11 17:39:35
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,Mrs,2,0,Teen,Very High,B,2025-11-11 17:39:35
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,Mr,1,1,Adult,High,D,2025-11-11 17:39:35
784,0,3,"Johnston, Mr. Andrew G",male,28.0,1,2,W./C. 6607,23.45,Unknown,S,Mr,4,0,Adult,High,U,2025-11-11 17:39:35
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,Unknown,S,Miss,1,1,Teen,Low,U,2025-11-11 17:39:35
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,Unknown,Q,Master,6,0,Child,High,U,2025-11-11 17:39:35
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,Unknown,S,Master,4,0,Child,High,U,2025-11-11 17:39:35
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,Mr,1,1,Middle,Very High,B,2025-11-11 17:39:35
791,0,3,"Keane, Mr. Andrew ""Andy""",male,28.0,0,0,12460,7.75,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,Unknown,S,Mr,1,1,Teen,High,U,2025-11-11 17:39:35
793,0,3,"Sage, Miss. Stella Anna",female,28.0,8,2,CA. 2343,69.55,Unknown,S,Miss,11,0,Adult,Very High,U,2025-11-11 17:39:35
794,0,1,"Hoyt, Mr. William Fisher",male,28.0,0,0,PC 17600,30.6958,Unknown,C,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,Officer,1,1,Middle,High,D,2025-11-11 17:39:35
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,Unknown,S,Mrs,1,1,Adult,Medium,U,2025-11-11 17:39:35
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,Unknown,S,Mrs,3,0,Adult,High,U,2025-11-11 17:39:35
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,Unknown,S,Mrs,3,0,Adult,High,U,2025-11-11 17:39:35
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,Master,4,0,Child,Very High,B,2025-11-11 17:39:35
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,Unknown,C,Master,2,0,Child,Medium,U,2025-11-11 17:39:35
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,Mr,1,1,Middle,Low,A,2025-11-11 17:39:35
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,Unknown,S,Miss,1,1,Teen,Low,U,2025-11-11 17:39:35
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,Mrs,2,0,Adult,Very High,E,2025-11-11 17:39:35
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,Unknown,S,Mr,1,1,Middle,High,U,2025-11-11 17:39:35
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,Unknown,S,Miss,7,0,Child,Very High,U,2025-11-11 17:39:35
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
816,0,1,"Fry, Mr. Richard",male,28.0,0,0,112058,0.0,B102,S,Mr,1,1,Adult,Low,B,2025-11-11 17:39:35
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,Unknown,S,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,Unknown,C,Mr,3,0,Adult,Very High,U,2025-11-11 17:39:35
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,Unknown,S,Master,6,0,Child,High,U,2025-11-11 17:39:35
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,Mrs,3,0,Middle,Very High,B,2025-11-11 17:39:35
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,Unknown,S,Royalty,1,1,Middle,Low,U,2025-11-11 17:39:35
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,Mrs,2,0,Adult,Medium,E,2025-11-11 17:39:35
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,Unknown,S,Master,6,0,Child,Very High,U,2025-11-11 17:39:35
826,0,3,"Flynn, Mr. John",male,28.0,0,0,368323,6.95,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
827,0,3,"Lam, Mr. Len",male,28.0,0,0,1601,56.4958,Unknown,S,Mr,1,1,Adult,Very High,U,2025-11-11 17:39:35
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,Unknown,C,Master,3,0,Child,Very High,U,2025-11-11 17:39:35
829,1,3,"McCormack, Mr. Thomas Joseph",male,28.0,0,0,367228,7.75,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,Unknown,Mrs,1,1,Senior,Very High,B,2025-11-11 17:39:35
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,Unknown,C,Mrs,2,0,Teen,Medium,U,2025-11-11 17:39:35
832,1,2,"Richards, Master. George Sibley",male,0.8300000000000001,1,1,29106,18.75,Unknown,S,Master,3,0,Child,High,U,2025-11-11 17:39:35
833,0,3,"Saad, Mr. Amin",male,28.0,0,0,2671,7.2292,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542000000000005,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,Unknown,S,Mr,1,1,Teen,Medium,U,2025-11-11 17:39:35
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,Miss,3,0,Middle,Very High,E,2025-11-11 17:39:35
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
838,0,3,"Sirota, Mr. Maurice",male,28.0,0,0,392092,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,Unknown,S,Mr,1,1,Adult,Very High,U,2025-11-11 17:39:35
840,1,1,"Marechal, Mr. Pierre",male,28.0,0,0,11774,29.7,C47,C,Mr,1,1,Adult,High,C,2025-11-11 17:39:35
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,Unknown,S,Mr,1,1,Teen,Medium,U,2025-11-11 17:39:35
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,Unknown,C,Miss,1,1,Adult,High,U,2025-11-11 17:39:35
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,Unknown,S,Mr,1,1,Teen,Medium,U,2025-11-11 17:39:35
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
847,0,3,"Sage, Mr. Douglas Bullen",male,28.0,8,2,CA. 2343,69.55,Unknown,S,Mr,11,0,Adult,Very High,U,2025-11-11 17:39:35
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,Unknown,S,Officer,2,0,Adult,Very High,U,2025-11-11 17:39:35
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,28.0,1,0,17453,89.1042,C92,C,Mrs,2,0,Adult,Very High,C,2025-11-11 17:39:35
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,Unknown,S,Master,7,0,Child,Very High,U,2025-11-11 17:39:35
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,Unknown,S,Mr,1,1,Senior,Low,U,2025-11-11 17:39:35
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,Unknown,C,Miss,3,0,Child,High,U,2025-11-11 17:39:35
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,Miss,2,0,Teen,Very High,D,2025-11-11 17:39:35
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,Unknown,S,Mrs,2,0,Middle,High,U,2025-11-11 17:39:35
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,Unknown,S,Mrs,2,0,Teen,Medium,U,2025-11-11 17:39:35
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,Unknown,S,Mrs,3,0,Middle,Very High,U,2025-11-11 17:39:35
858,1,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,E17,S,Mr,1,1,Middle,High,E,2025-11-11 17:39:35
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,Unknown,C,Mrs,4,0,Adult,High,U,2025-11-11 17:39:35
860,0,3,"Razi, Mr. Raihed",male,28.0,0,0,2629,7.2292,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,Unknown,S,Mr,3,0,Middle,Medium,U,2025-11-11 17:39:35
